customer_key,customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,source_avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,source_lifetime_orders,preferred_category
562,562,Amanda,Gonzales,amanda.gonzales@yahoo.com,-8414,,High_Value,Social,26-35,Low,312.93,0.37,False,False,True,,28.0,Books
563,563,Sheryl,Holmes,sheryl427@gmail.com,-10573,,Low_Value,Direct,Unknown,Low,71.86,0.62,False,True,True,,25.0,Electronics
564,564,Jennifer,Jackson,jenniferjackson@hotmail.com,-8760,,High_Value,Push,26-35,High,454.77,0.22,False,True,True,,40.0,Clothing
565,565,Jennifer,Hooper,jennifer406@outlook.com,-7482,,High_Value,SMS,55+,High,385.13,0.27,True,False,True,,27.0,Sports
566,566,Sara,Hernandez,sara846@gmail.com,-7462,,Low_Value,Email,18-25,Medium,38.74,0.68,True,True,True,,38.0,Electronics
567,567,Lisa,Crosby,lisacrosby@gmail.com,-6066,,High_Value,Push,46-55,High,457.16,0.29,True,True,False,,19.0,Electronics
568,568,Brian,Marsh,brianmarsh@yahoo.com,-8533,,New_Customer,SMS,55+,Medium,143.94,0.63,True,True,True,,20.0,Home
569,569,Melissa,White,melissa.white@gmail.com,-6749,,Low_Value,Social,18-25,High,92.53,0.87,True,False,True,,26.0,Clothing
570,570,Rebecca,Ferrell,rebecca807@hotmail.com,-4235,,Medium_Value,Push,46-55,High,177.47,0.47,False,False,True,,34.0,Beauty
571,571,Kenneth,Schneider,kenneth.schneider@gmail.com,-9090,,High_Value,SMS,46-55,High,169.32,0.39,False,True,False,,6.0,Sports
572,572,Lisa,Wilkins,lisa.wilkins@outlook.com,-7507,,High_Value,Social,46-55,Unknown,376.56,0.39,False,True,False,,44.0,Home
573,573,April,Anderson,april348@outlook.com,-6113,,Medium_Value,SMS,36-45,Premium,91.74,0.57,True,True,False,,15.0,Clothing
574,574,Roberta,Rice,roberta421@outlook.com,-10534,,High_Value,Email,26-35,Medium,483.84,0.22,False,True,False,,5.0,Beauty
575,575,Travis,Orr,travisorr@hotmail.com,-10332,,New_Customer,Email,55+,Premium,45.94,0.72,False,True,True,,31.0,Books
576,576,Amber,Vaughan,amber983@outlook.com,-3150,,Medium_Value,SMS,Unknown,High,198.8,0.64,False,True,False,,20.0,Sports
577,577,Adrienne,Green,adriennegreen@outlook.com,-7270,,New_Customer,Social,Unknown,Low,136.07,0.79,False,False,False,,30.0,Sports
578,578,Lori,Moss,lorimoss@outlook.com,-7019,,New_Customer,Push,36-45,Medium,69.22,0.64,False,True,True,,38.0,Electronics
579,579,Vicki,Jones,vicki179@hotmail.com,-2190,,Medium_Value,SMS,18-25,Low,110.52,0.51,False,True,False,,24.0,Home
580,580,Anna,Richard,annarichard@hotmail.com,-4020,,New_Customer,Email,46-55,Low,127.81,0.69,False,True,True,,20.0,Beauty
581,581,Timothy,Alexander,timothy.alexander@yahoo.com,-11256,,Medium_Value,Email,18-25,Medium,160.62,0.59,True,True,False,,13.0,Sports
582,582,Natalie,Clements,natalieclements@outlook.com,-5264,,Low_Value,Push,26-35,Medium,44.99,0.68,False,False,False,,33.0,Sports
583,583,William,Sullivan,william745@hotmail.com,-3782,,High_Value,SMS,36-45,Unknown,374.1,0.27,True,True,True,,2.0,Electronics
584,584,Doris,Mcdaniel,dorismcdaniel@outlook.com,-5313,,Low_Value,Push,46-55,Low,48.34,0.63,False,True,True,,8.0,Home
585,585,Ruben,Donaldson,ruben.donaldson@outlook.com,-8179,,New_Customer,Push,26-35,Medium,65.82,0.79,False,False,False,,15.0,Clothing
586,586,Joan,Allison,joanallison@gmail.com,-8948,,Low_Value,Social,18-25,Unknown,37.03,0.78,False,False,True,,12.0,Sports
587,587,Elizabeth,Sullivan,elizabeth.sullivan@outlook.com,-2297,,Medium_Value,Push,18-25,Premium,155.07,0.42,False,False,False,,9.0,Home
588,588,Anne,Miller,annemiller@yahoo.com,-7774,,Medium_Value,Push,55+,Low,90.2,0.51,False,False,True,,37.0,Books
589,589,Alexis,Fletcher,alexis.fletcher@outlook.com,-5462,,Low_Value,Push,46-55,Low,78.42,0.9,False,True,True,,38.0,Home
590,590,Teresa,Burgess,teresaburgess@hotmail.com,-4151,,High_Value,Email,46-55,Medium,436.64,0.39,True,True,True,,9.0,Home
591,591,Katrina,Barr,katrinabarr@yahoo.com,-3790,,Low_Value,Direct,36-45,Premium,47.54,0.73,False,False,True,,41.0,Books
592,592,Erik,Johnson,erik.johnsonhotmail.com,-7844,,Medium_Value,SMS,55+,Medium,134.36,0.63,True,False,True,,22.0,Clothing
593,593,Scott,Howell,scott.howell@gmail.com,-4388,,New_Customer,SMS,18-25,Medium,81.94,0.66,False,True,False,,3.0,Electronics
594,594,Nicole,Ortega,nicoleortega@gmail.com,-6405,,High_Value,Push,46-55,Low,266.91,0.36,True,True,True,,30.0,Electronics
595,595,Mary,Richardson,mary.richardson@hotmail.com,-9331,,High_Value,Push,26-35,High,371.68,0.34,False,True,True,,19.0,Beauty
596,596,Brian,Fischer,brianfischer@outlook.com,-3867,,Medium_Value,Email,36-45,High,162.05,0.65,True,True,False,,6.0,Home
597,597,Robert,White,robertwhite@gmail.com,-10406,,Medium_Value,Email,36-45,High,136.63,0.7,True,True,False,,7.0,Beauty
598,598,Laura,Benson,laurabenson@gmail.com,-4189,,High_Value,Social,55+,High,370.51,0.27,False,True,False,,29.0,Home
599,599,Scott,Morrison,scott769@yahoo.com,-6718,,Low_Value,Push,26-35,Unknown,61.09,0.72,True,False,False,,27.0,Beauty
600,600,Travis,Jenkins,travisjenkins@yahoo.com,-6317,,New_Customer,SMS,26-35,Medium,37.82,0.63,False,True,False,,25.0,Clothing
601,601,Robert,Mccoy,robert686@gmail.com,-6521,,Medium_Value,Social,18-25,Low,114.84,0.47,True,False,True,,12.0,Sports
602,602,Tiffany,Hall,tiffanyhall@yahoo.com,-8748,,High_Value,Social,55+,Unknown,349.29,0.39,True,False,False,,14.0,Clothing
603,603,Chelsea,Fox,chelsea.fox@hotmail.com,-6875,,Medium_Value,SMS,46-55,Low,107.8,0.66,False,True,True,,28.0,Electronics
604,604,Alison,Castillo,alison280@outlook.com,-4415,,New_Customer,SMS,55+,Low,120.6,0.57,False,False,False,,7.0,Electronics
605,605,Susan,Mcdaniel,susan196@hotmail.com,-7997,,Low_Value,Email,46-55,Unknown,59.34,0.61,True,False,True,,44.0,Home
606,606,Ricardo,Andrade,ricardoandrade@gmail.com,-4776,,High_Value,SMS,36-45,Low,471.23,0.26,False,False,False,,29.0,Books
607,607,Paige,Bridges,paigebridges@yahoo.com,-9220,,New_Customer,Social,36-45,High,100.13,0.58,False,False,False,,10.0,Home
608,608,Stephanie,Cooper,stephaniecooper@yahoo.com,-7307,,New_Customer,Email,46-55,High,142.01,0.55,True,True,False,,37.0,Electronics
609,609,Frank,Thomas,frank.thomas@gmail.com,-1932,,High_Value,Email,55+,High,375.57,0.31,False,True,True,,26.0,Books
610,610,Edward,Fuentes,edward.fuentes@hotmail.com,-10109,,High_Value,Email,55+,Medium,479.38,0.3,True,False,True,,47.0,Beauty
611,611,Ralph,Collins,ralph.collins@outlook.com,-8698,,New_Customer,Push,46-55,Low,56.19,0.63,True,False,False,,24.0,Electronics
612,612,Karen,Cabrera,karen327@gmail.com,-5834,,New_Customer,Push,26-35,High,101.78,0.74,True,False,False,,41.0,Clothing
613,613,Brian,Payne,brian.payne@yahoo.com,-7231,,New_Customer,Email,26-35,Medium,113.04,0.78,True,True,False,,6.0,Beauty
614,614,Brittney,Snow,brittney.snow@hotmail.com,-2453,,New_Customer,Email,18-25,High,48.45,0.64,True,False,True,,2.0,Books
615,615,Timothy,Jones,timothy115@hotmail.com,-10203,,Low_Value,SMS,55+,Unknown,34.64,0.82,False,True,False,,25.0,Clothing
616,616,Rachel,Norman,rachel.norman@outlook.com,-7878,,Medium_Value,Push,55+,Premium,178.54,0.61,True,False,False,,19.0,Books
617,617,Whitney,Keller,whitneykeller@yahoo.com,-5751,,High_Value,Push,18-25,High,396.71,0.32,True,True,False,,9.0,Home
618,618,Julia,Hensley,juliahensley@gmail.com,-6285,,New_Customer,SMS,46-55,Premium,94.46,0.75,False,True,False,,20.0,Home
619,619,Mary,Cameron,mary460@gmail.com,-10164,,New_Customer,Email,26-35,Unknown,121.67,0.68,True,True,False,,14.0,Sports
620,620,Thomas,Lawson,thomaslawson@gmail.com,-8209,,Medium_Value,Push,26-35,Premium,192.71,0.67,False,True,True,,31.0,Home
621,621,Ryan,Gallagher,ryan560@outlook.com,-5322,,Low_Value,SMS,36-45,Low,41.78,0.71,True,False,False,,0.0,Beauty
622,622,David,Weiss,davidweiss@yahoo.com,-7711,,New_Customer,SMS,36-45,Premium,106.39,0.75,True,False,False,,37.0,Beauty
623,623,Amanda,Harmon,amanda703@gmail.com,-10371,,Low_Value,Social,26-35,High,72.33,0.9,False,False,True,,33.0,Electronics
624,624,Stacey,Carter,stacey.carter@hotmail.com,-11316,,High_Value,Push,26-35,Medium,187.91,0.23,False,True,True,,28.0,Electronics
625,625,Brian,Graves,briangraves@yahoo.com,-9926,,Low_Value,Social,46-55,High,84.36,0.67,False,True,False,,42.0,Electronics
626,626,Elizabeth,Hernandez,elizabeth.hernandez@yahoo.com,-2951,,High_Value,SMS,46-55,Medium,220.99,0.29,False,True,False,,33.0,Home
627,627,Jacob,Perez,jacob.perez@hotmail.com,-7051,,New_Customer,Email,26-35,High,79.27,0.5,True,False,True,,6.0,Home
628,628,Kimberly,Anderson,kimberly25@gmail.com,-4860,,High_Value,Push,Unknown,Premium,365.73,0.28,False,True,False,,9.0,Sports
629,629,Emily,Torres,emily.torres@yahoo.com,-9886,,New_Customer,SMS,55+,Unknown,121.64,0.78,True,False,False,,38.0,Books
630,630,Jennifer,Black,jenniferblack@gmail.com,-8219,,New_Customer,Push,18-25,High,117.46,0.52,True,False,False,,16.0,Beauty
631,631,Amy,Lane,amylane@yahoo.com,-4578,,New_Customer,Push,55+,Medium,37.26,0.57,True,False,False,,16.0,Home
632,632,Lindsey,Young,lindseyyoung@hotmail.com,-2447,,High_Value,Direct,36-45,Unknown,304.95,0.24,False,True,True,,47.0,Beauty
633,633,Corey,Thomas,corey.thomas@outlook.com,-5982,,Medium_Value,Social,18-25,High,195.76,0.46,True,True,True,,24.0,Sports
634,634,Sheila,Smith,sheila8@outlook.com,-3408,,Medium_Value,Email,36-45,Premium,125.55,0.69,True,False,True,,40.0,Books
635,635,Robert,Smith,robertsmith@outlook.com,-8957,,High_Value,Social,36-45,Medium,165.19,0.34,False,False,True,,20.0,Clothing
636,636,Donna,Miller,donna983@gmail.com,-6190,,High_Value,Push,26-35,High,478.23,0.32,False,True,False,,39.0,Electronics
637,637,Donald,Peters,donald.peters@hotmail.com,-8515,,Medium_Value,Push,36-45,Premium,86.41,0.63,True,False,True,,12.0,Sports
638,638,Sean,James,sean.james@outlook.com,-3123,,Low_Value,Social,26-35,Premium,26.68,0.89,False,False,True,,13.0,Beauty
639,639,Diana,Cooke,diana111@yahoo.com,-8469,,Low_Value,Push,46-55,Premium,64.86,0.61,True,False,False,,44.0,Books
640,640,Casey,Case,casey643@outlook.com,-3492,,Medium_Value,Direct,55+,High,100.7,0.47,True,False,True,,39.0,Electronics
641,641,Meagan,Diaz,meagan.diazhotmail.com,-7871,,New_Customer,Push,46-55,High,54.41,0.56,True,True,False,,44.0,Clothing
642,642,Jacqueline,Lewis,jacqueline875@gmail.com,-7476,,Medium_Value,Social,26-35,Medium,111.63,0.41,False,False,False,,50.0,Sports
643,643,Samuel,Gonzalez,samuel889@gmail.com,-8949,,Low_Value,Email,26-35,Premium,26.63,0.6,True,False,True,,20.0,Sports
644,644,Craig,Harrison,craig104@yahoo.com,-6659,,Medium_Value,SMS,36-45,Low,107.24,0.59,True,False,True,,13.0,Home
645,645,David,Kramer,davidkramer@gmail.com,-6508,,Medium_Value,Email,26-35,Medium,197.12,0.62,True,True,True,,12.0,Sports
646,646,Sergio,Mcmahon,sergio767@yahoo.com,-5091,,High_Value,Social,26-35,Low,424.35,0.38,True,False,False,,13.0,Electronics
647,647,Nancy,Fuentes,nancyfuentes@gmail.com,-7799,,High_Value,Email,36-45,Low,398.14,0.21,True,False,True,,28.0,Sports
648,648,Angelica,Graham,angelica808@hotmail.com,-6493,,Low_Value,Push,18-25,Premium,37.84,0.84,True,True,True,,30.0,Books
649,649,Philip,Carrillo,philip567@hotmail.com,-5746,,Low_Value,Email,36-45,Medium,86.31,0.88,True,False,False,,24.0,Clothing
650,650,Edward,Greene,edwardgreene@gmail.com,-5398,,High_Value,Email,55+,Low,345.65,0.23,False,False,True,,7.0,Beauty
651,651,Justin,Juarez,justin558@outlook.com,-8465,,Low_Value,SMS,36-45,High,52.01,0.83,True,False,True,,4.0,Books
652,652,Cassandra,Smith,cassandrasmith@hotmail.com,-9432,,Medium_Value,Direct,Unknown,Medium,104.84,0.52,False,False,False,,4.0,Electronics
653,653,Jonathan,Peterson,jonathan.peterson@hotmail.com,-7811,,Low_Value,Email,46-55,Medium,80.15,0.73,False,False,True,,11.0,Beauty
654,654,Kari,Reynolds,kari.reynolds@hotmail.com,-5452,,Low_Value,Direct,26-35,Medium,98.06,0.72,False,False,True,,27.0,Home
655,655,Thomas,Davis,thomas922@outlook.com,-3892,,Low_Value,Direct,55+,High,35.03,0.9,False,True,True,,29.0,Electronics
656,656,Timothy,Henderson,timothy.henderson@yahoo.com,-5346,,High_Value,Email,18-25,High,308.55,0.22,True,True,True,,6.0,Electronics
657,657,Scott,White,scottwhite@yahoo.com,-9048,,High_Value,Social,46-55,High,449.27,0.22,True,True,True,,26.0,Sports
658,658,Kenneth,Stevenson,kenneth.stevenson@yahoo.com,-8807,,Medium_Value,SMS,18-25,Unknown,145.05,0.46,True,False,False,,31.0,Books
659,659,Michael,Hunt,michaelhunt@outlook.com,-7005,,Medium_Value,Push,36-45,High,109.2,0.48,False,False,True,,41.0,Clothing
660,660,Stefanie,Jones,stefanie.jones@yahoo.com,-11449,,High_Value,Social,18-25,High,375.74,0.23,False,False,True,,38.0,Books
661,661,Tami,Hickman,tami663@outlook.com,-6872,,Medium_Value,Direct,46-55,Medium,195.51,0.52,False,True,True,,15.0,Books
662,662,William,Prince,williamprince@yahoo.com,-4773,,High_Value,Email,55+,Unknown,202.67,0.23,True,True,False,,10.0,Electronics
663,663,Ashley,Jackson,ashleyjackson@outlook.com,-7998,,Medium_Value,Direct,26-35,High,138.37,0.68,False,True,True,,37.0,Sports
664,664,Amy,Figueroa,amy.figueroa@hotmail.com,-3730,,High_Value,Direct,55+,High,229.96,0.24,False,False,True,,27.0,Sports
665,665,Jessica,Medina,jessica.medina@gmail.com,-4509,,New_Customer,Social,18-25,High,73.73,0.65,False,False,False,,7.0,Electronics
666,666,Mandy,Jones,mandy352@gmail.com,-6793,,High_Value,Push,26-35,Unknown,249.64,0.35,False,True,False,,19.0,Sports
667,667,William,Smith,william.smith@hotmail.com,-9962,,Low_Value,Direct,18-25,High,99.37,0.77,False,False,True,,10.0,Electronics
668,668,Cassandra,Carter,cassandracarter@outlook.com,-6308,,New_Customer,SMS,46-55,Medium,37.75,0.56,False,True,False,,3.0,Clothing
669,669,Kristen,Chavez,kristen625@outlook.com,-8197,,Medium_Value,Social,26-35,Low,113.72,0.42,False,True,True,,8.0,Home
670,670,Lisa,Davies,lisa985@yahoo.com,-6558,,High_Value,Email,Unknown,Premium,309.86,0.4,True,False,False,,19.0,Sports
671,671,Ruth,Williams,ruth238@yahoo.com,-10674,,Medium_Value,Email,26-35,Medium,102.72,0.41,False,True,True,,40.0,Home
672,672,Tiffany,Acosta,tiffanyacosta@gmail.com,-5200,,High_Value,Direct,46-55,High,333.7,0.23,False,False,False,,38.0,Electronics
673,673,Kristen,Butler,kristen.butler@outlook.com,-6345,,New_Customer,Email,36-45,Premium,75.11,0.51,True,True,False,,15.0,Beauty
674,674,John,Harrell,john.harrell@hotmail.com,-4218,,Medium_Value,Direct,46-55,Medium,195.26,0.52,False,True,False,,13.0,Clothing
675,675,Kimberly,Gray,kimberly.gray@yahoo.com,-5836,,Low_Value,Email,26-35,High,92.66,0.84,False,True,False,,42.0,Home
676,676,Michelle,Guerra,michelleguerra@hotmail.com,-10719,,New_Customer,Direct,36-45,Low,129.52,0.72,False,False,True,,34.0,Sports
677,677,Dorothy,Lozano,dorothy.lozano@outlook.com,-2462,,Medium_Value,SMS,55+,Low,176.22,0.59,False,True,True,,5.0,Clothing
678,678,Jason,Ortiz,jason.ortiz@outlook.com,-5868,,High_Value,Social,18-25,Medium,239.62,0.39,True,False,True,,37.0,Clothing
679,679,Kathryn,Jones,kathryn521@yahoo.com,-2771,,Medium_Value,SMS,46-55,Low,75.64,0.65,False,True,False,,32.0,Books
680,680,Melissa,Perry,melissaperry@gmail.com,-6918,,Low_Value,Push,18-25,Low,79.84,0.7,True,True,True,,26.0,Clothing
681,681,Jacqueline,Yates,jacqueline.yates@gmail.com,-10679,,Medium_Value,Email,26-35,High,141.69,0.47,False,False,True,,29.0,Sports
682,682,Christopher,Foster,christopher.foster@gmail.com,-9011,,New_Customer,Direct,55+,Low,144.64,0.61,True,False,True,,24.0,Books
683,683,Monica,Adams,monicaadams@outlook.com,-4298,,New_Customer,Push,46-55,Premium,78.51,0.68,False,True,False,,27.0,Books
684,684,Miguel,Lewis,miguel.lewis@hotmail.com,-3666,,Low_Value,Push,18-25,Unknown,77.27,0.71,False,False,True,,50.0,Books
685,685,Ryan,Massey,ryanmassey@outlook.com,-9384,,High_Value,Email,46-55,Premium,313.38,0.36,True,True,False,,15.0,Books
686,686,Mark,Livingston,mark.livingston@outlook.com,-8143,,Medium_Value,Social,18-25,Medium,163.49,0.68,False,False,False,,35.0,Home
687,687,Richard,Roberson,richardroberson@yahoo.com,-7859,,Medium_Value,SMS,18-25,Low,196.93,0.61,True,False,True,,2.0,Sports
688,688,Daniel,Lara,daniellara@yahoo.com,-5180,,New_Customer,Email,55+,Premium,49.5,0.63,False,False,True,,10.0,Beauty
689,689,Paul,Lee,paullee@outlook.com,-7807,,Low_Value,SMS,26-35,High,48.05,0.73,True,True,True,,46.0,Sports
690,690,Daniel,Miller,daniel.miller@gmail.com,-10541,,New_Customer,Direct,55+,Medium,80.88,0.75,True,False,True,,32.0,Electronics
691,691,Jennifer,Jackson,jennifer273@outlook.com,-4691,,High_Value,Email,26-35,Unknown,159.5,0.3,False,False,True,,24.0,Electronics
692,692,Tommy,Brown,tommy857@gmail.com,-10914,,High_Value,Email,26-35,High,187.66,0.23,True,True,False,,15.0,Sports
693,693,Whitney,Walker,whitneywalker@gmail.com,-8526,,Medium_Value,Email,36-45,Medium,128.63,0.49,False,False,True,,3.0,Beauty
694,694,Peter,Valdez,petervaldez@outlook.com,-6966,,New_Customer,Social,18-25,Premium,75.92,0.64,True,False,False,,20.0,Books
695,695,Evan,Nelson,evan.nelson@outlook.com,-9268,,Medium_Value,SMS,36-45,Unknown,179.55,0.54,True,False,False,,44.0,Sports
696,696,Erica,Walters,erica326@gmail.com,-6915,,Low_Value,Push,55+,Medium,32.97,0.79,False,True,True,,16.0,Sports
697,697,Amanda,Hudson,amanda407@outlook.com,-7277,,Low_Value,Social,26-35,Premium,64.66,0.82,True,True,True,,13.0,Clothing
698,698,Daniel,Rice,daniel35@gmail.com,-7321,,Low_Value,Direct,55+,Low,96.97,0.65,True,True,True,,3.0,Electronics
699,699,Elizabeth,Baker,elizabeth684@outlook.com,-6991,,High_Value,Push,26-35,Medium,336.16,0.25,False,True,True,,25.0,Home
700,700,Michael,Lewis,michaellewis@outlook.com,-4174,,New_Customer,Push,Unknown,High,66.23,0.58,False,False,False,,29.0,Beauty
701,701,Alicia,Miller,alicia323@gmail.com,-4565,,Low_Value,Social,26-35,High,95.94,0.72,True,True,False,,18.0,Books
702,702,Alicia,Fowler,alicia5@hotmail.com,-9141,,Medium_Value,SMS,55+,High,146.0,0.53,False,True,True,,42.0,Books
703,703,Jesse,Smith,jesse220@yahoo.com,-2202,,High_Value,Direct,18-25,High,330.48,0.2,False,True,False,,37.0,Sports
704,704,Jennifer,Rush,jennifer.rush@outlook.com,-7209,,Low_Value,SMS,36-45,Medium,73.06,0.67,False,False,True,,0.0,Beauty
705,705,Erin,Brown,erinbrown@outlook.com,-4414,,Medium_Value,SMS,55+,Medium,137.63,0.41,False,True,False,,3.0,Sports
706,706,Laura,Mcpherson,lauramcpherson@hotmail.com,-5833,,New_Customer,Social,26-35,High,121.55,0.75,True,False,False,,27.0,Beauty
707,707,Michelle,Snyder,michelle.snyder@hotmail.com,-3132,,New_Customer,Direct,46-55,High,86.97,0.74,True,True,True,,50.0,Books
708,708,Jesse,Hart,jesse.hart@outlook.com,-8172,,New_Customer,Direct,26-35,Low,121.85,0.71,True,False,False,,1.0,Sports
709,709,Renee,Edwards,renee.edwards@hotmail.com,-6167,,Medium_Value,Direct,55+,Medium,85.78,0.68,False,False,False,,35.0,Home
710,710,Heather,Campos,heather.campos@hotmail.com,-9434,,Medium_Value,Direct,36-45,Medium,93.95,0.5,False,False,True,,41.0,Sports
711,711,Erika,Lee,erika.lee@yahoo.com,-5023,,New_Customer,Email,55+,Premium,60.35,0.76,True,True,True,,2.0,Sports
712,712,Michelle,Griffin,michellegriffin@gmail.com,-6964,,Medium_Value,Social,26-35,Medium,199.98,0.5,False,False,False,,17.0,Electronics
713,713,Ronald,Riddle,ronald.riddle@outlook.com,-3320,,Medium_Value,SMS,36-45,Premium,181.14,0.46,True,True,True,,42.0,Sports
714,714,Diane,Young,diane.young@yahoo.com,-11404,,Medium_Value,Direct,46-55,Low,96.47,0.57,False,True,True,,25.0,Sports
715,715,Lindsay,Weber,lindsay865@gmail.com,-5063,,Medium_Value,Email,55+,Unknown,175.86,0.61,False,False,False,,32.0,Electronics
716,716,Sonia,Andrews,soniaandrews@gmail.com,-8798,,Low_Value,Social,55+,High,59.72,0.63,False,False,False,,29.0,Beauty
717,717,Thomas,Howell,thomashowell@hotmail.com,-8027,,Low_Value,Direct,55+,High,78.22,0.66,True,False,True,,38.0,Home
718,718,Caleb,Stein,caleb.stein@gmail.com,-10876,,New_Customer,Social,55+,Premium,71.68,0.77,True,True,False,,31.0,Clothing
719,719,Martin,Ferguson,martinferguson@yahoo.com,-9179,,Medium_Value,Direct,46-55,Premium,160.92,0.45,True,False,True,,20.0,Books
720,720,Dana,Mason,danamason@yahoo.com,-11006,,New_Customer,Push,55+,Premium,96.93,0.71,True,False,False,,42.0,Books
721,721,Mary,Baker,mary601@hotmail.com,-7731,,Medium_Value,Push,36-45,Unknown,101.74,0.6,True,False,True,,36.0,Sports
722,722,Hunter,Gould,huntergould@yahoo.com,-4762,,Medium_Value,Email,18-25,Low,174.68,0.51,False,True,False,,22.0,Books
723,723,Rachel,Hodge,rachel857@gmail.com,-9847,,Medium_Value,Email,46-55,High,173.57,0.54,False,True,False,,18.0,Books
724,724,Rebecca,Christian,rebecca.christian@gmail.com,-8671,,Low_Value,Social,26-35,High,92.76,0.68,True,True,False,,50.0,Beauty
725,725,Sean,Hill,seanhill@gmail.com,-5682,,New_Customer,Direct,26-35,Low,126.0,0.55,True,True,True,,39.0,Beauty
726,726,Gabriel,Martin,gabrielmartin@gmail.com,-7383,,Medium_Value,SMS,26-35,Unknown,100.79,0.51,True,True,False,,40.0,Sports
727,727,Robert,Foster,robert189@outlook.com,-8316,,Medium_Value,SMS,18-25,Premium,129.06,0.55,False,True,False,,16.0,Home
728,728,Christine,Patterson,christine75@yahoo.com,-7346,,High_Value,Social,46-55,Premium,480.33,0.35,False,False,False,,10.0,Beauty
729,729,Kathleen,Sandoval,kathleensandoval@outlook.com,-3064,,Low_Value,Push,Unknown,Unknown,32.03,0.71,False,True,True,,3.0,Books
730,730,Adrienne,Martinez,adriennemartinez@hotmail.com,-7450,,Low_Value,Social,26-35,Premium,52.87,0.76,True,True,False,,14.0,Beauty
