customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,source_avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category,total_orders,paid_orders,cancelled_orders,total_revenue,avg_order_value_actual,first_order_date,last_order_date,promo_orders,non_promo_orders,promo_revenue,non_promo_revenue,preferred_product_category,customer_recency_days,lifecycle_segment,invalid_phone_flag,missing_last_purchase_flag,invalid_registration_date_flag
607,Paige,Bridges,paigebridges@yahoo.com,-9220,,New_Customer,Social,36-45,High,100.13,0.58,False,False,False,,10,Home,10,8,2,909.73,113.71625,2024-07-31,2025-05-30,1,7,116.61,793.12,Clothing,384.0,Dormant,True,False,True
608,Stephanie,Cooper,stephaniecooper@yahoo.com,-7307,,New_Customer,Email,46-55,High,142.01,0.55,True,True,False,,37,Electronics,9,8,1,1347.34,168.4175,2024-07-04,2025-07-31,2,6,445.78,901.56,Clothing,322.0,Dormant,True,False,True
609,Frank,Thomas,frank.thomas@gmail.com,-1932,,High_Value,Email,55+,High,375.57,0.31,False,True,True,,26,Books,7,6,1,2103.18,350.53,2024-08-30,2025-06-09,0,6,0.0,2103.18,Books,374.0,Dormant,True,True,True
610,Edward,Fuentes,edward.fuentes@hotmail.com,-10109,,High_Value,Email,55+,Medium,479.38,0.3,True,False,True,,47,Beauty,6,6,0,2991.03,498.505,2024-08-27,2025-05-04,0,6,0.0,2991.03,Books,410.0,Dormant,True,False,True
611,Ralph,Collins,ralph.collins@outlook.com,-8698,,New_Customer,Push,46-55,Low,56.19,0.63,True,False,False,,24,Electronics,11,11,0,779.97,70.90636363636364,2024-08-23,2025-06-16,6,5,479.66,300.31,Beauty,367.0,Dormant,True,False,True
612,Karen,Cabrera,karen327@gmail.com,-5834,,New_Customer,Push,26-35,High,101.78,0.74,True,False,False,,41,Clothing,6,3,3,260.27,86.75666666666666,2024-08-29,2025-03-03,0,3,0.0,260.27,Electronics,472.0,Dormant,True,False,True
613,Brian,Payne,brian.payne@yahoo.com,-7231,,New_Customer,Email,26-35,Medium,113.04,0.78,True,True,False,,6,Beauty,6,4,2,485.3,121.325,2024-09-22,2025-04-10,1,3,187.07,298.23,Books,434.0,Dormant,True,False,True
614,Brittney,Snow,brittney.snow@hotmail.com,-2453,,New_Customer,Email,18-25,High,48.45,0.64,True,False,True,,2,Books,8,7,1,385.35,55.05,2024-07-14,2025-04-24,2,5,136.5,248.85,Home,420.0,Dormant,True,False,True
615,Timothy,Jones,timothy115@hotmail.com,-10203,,Low_Value,SMS,55+,Unknown,34.64,0.82,False,True,False,,25,Clothing,8,7,1,294.21,42.03,2024-07-22,2025-06-02,5,2,236.99,57.22,Books,381.0,Dormant,True,False,True
616,Rachel,Norman,rachel.norman@outlook.com,-7878,,Medium_Value,Push,55+,Premium,178.54,0.61,True,False,False,,19,Books,4,4,0,748.89,187.2225,2024-09-13,2024-12-09,0,4,0.0,748.89,Clothing,556.0,Dormant,True,False,True
617,Whitney,Keller,whitneykeller@yahoo.com,-5751,,High_Value,Push,18-25,High,396.71,0.32,True,True,False,,9,Home,10,8,2,3820.61,477.57625,2024-07-10,2025-06-12,3,5,1935.61,1885.0,Books,371.0,Dormant,True,False,True
618,Julia,Hensley,juliahensley@gmail.com,-6285,,New_Customer,SMS,46-55,Premium,94.46,0.75,False,True,False,,20,Home,4,4,0,397.69,99.4225,2024-10-08,2025-05-09,0,4,0.0,397.69,Sports,405.0,Dormant,True,True,True
619,Mary,Cameron,mary460@gmail.com,-10164,,New_Customer,Email,26-35,Unknown,121.67,0.68,True,True,False,,14,Sports,6,6,0,752.22,125.37,2024-08-13,2025-06-10,1,5,168.69,583.53,Sports,373.0,Dormant,True,False,True
620,Thomas,Lawson,thomaslawson@gmail.com,-8209,,Medium_Value,Push,26-35,Premium,192.71,0.67,False,True,True,,31,Home,8,8,0,1719.33,214.91625,2024-07-10,2025-05-22,2,6,602.99,1116.34,Books,392.0,Dormant,True,True,True
621,Ryan,Gallagher,ryan560@outlook.com,-5322,,Low_Value,SMS,36-45,Low,41.78,0.71,True,False,False,,0,Beauty,4,3,1,133.8,44.6,2024-12-14,2025-02-24,1,2,55.08,78.72,Home,479.0,Dormant,True,False,True
622,David,Weiss,davidweiss@yahoo.com,-7711,,New_Customer,SMS,36-45,Premium,106.39,0.75,True,False,False,,37,Beauty,11,8,2,1005.83,125.72875,2024-07-17,2025-03-26,2,6,369.29,636.54,Beauty,449.0,Dormant,True,True,True
623,Amanda,Harmon,amanda703@gmail.com,-10371,,Low_Value,Social,26-35,High,72.33,0.9,False,False,True,,33,Electronics,7,6,1,520.07,86.67833333333333,2024-07-10,2025-06-04,2,4,229.02,291.05,Sports,379.0,Dormant,True,False,True
624,Stacey,Carter,stacey.carter@hotmail.com,-11316,,High_Value,Push,26-35,Medium,187.91,0.23,False,True,True,,28,Electronics,5,4,1,787.51,196.8775,2024-09-09,2025-04-29,0,4,0.0,787.51,Home,415.0,Dormant,True,False,True
625,Brian,Graves,briangraves@yahoo.com,-9926,,Low_Value,Social,46-55,High,84.36,0.67,False,True,False,,42,Electronics,7,7,0,650.9,92.98571428571428,2024-10-02,2025-07-03,2,5,289.07,361.83,Beauty,350.0,Dormant,True,False,True
626,Elizabeth,Hernandez,elizabeth.hernandez@yahoo.com,-2951,,High_Value,SMS,46-55,Medium,220.99,0.29,False,True,False,,33,Home,9,8,1,1989.24,248.655,2024-07-26,2025-05-30,1,7,378.6,1610.64,Home,384.0,Dormant,True,False,True
627,Jacob,Perez,jacob.perez@hotmail.com,-7051,,New_Customer,Email,26-35,High,79.27,0.5,True,False,True,,6,Home,7,7,0,636.19,90.88428571428571,2024-08-18,2025-04-22,2,5,208.93,427.26,Electronics,422.0,Dormant,True,False,True
628,Kimberly,Anderson,kimberly25@gmail.com,-4860,,High_Value,Push,Unknown,Premium,365.73,0.28,False,True,False,,9,Sports,6,5,1,2104.14,420.828,2024-10-14,2025-05-19,1,4,464.03,1640.11,Sports,395.0,Dormant,True,False,True
629,Emily,Torres,emily.torres@yahoo.com,-9886,,New_Customer,SMS,55+,Unknown,121.64,0.78,True,False,False,,38,Books,9,7,2,831.75,118.82142857142857,2024-07-11,2025-06-29,2,5,346.95,484.8,Electronics,354.0,Dormant,True,True,True
630,Jennifer,Black,jenniferblack@gmail.com,-8219,,New_Customer,Push,18-25,High,117.46,0.52,True,False,False,,16,Beauty,9,8,1,962.91,120.36375,2024-07-12,2025-05-28,2,6,330.91,632.0,Electronics,386.0,Dormant,True,False,True
631,Amy,Lane,amylane@yahoo.com,-4578,,New_Customer,Push,55+,Medium,37.26,0.57,True,False,False,,16,Home,8,7,1,290.27,41.46714285714286,2024-10-22,2025-06-25,1,6,60.91,229.36,Beauty,358.0,Dormant,True,False,True
632,Lindsey,Young,lindseyyoung@hotmail.com,-2447,,High_Value,Direct,36-45,Unknown,304.95,0.24,False,True,True,,47,Beauty,11,10,1,3163.29,316.329,2024-07-07,2025-06-18,0,10,0.0,3163.29,Sports,365.0,Dormant,True,False,True
633,Corey,Thomas,corey.thomas@outlook.com,-5982,,Medium_Value,Social,18-25,High,195.76,0.46,True,True,True,,24,Sports,7,6,1,1311.51,218.585,2024-10-29,2025-06-03,2,4,489.46,822.05,Clothing,380.0,Dormant,True,False,True
634,Sheila,Smith,sheila8@outlook.com,-3408,,Medium_Value,Email,36-45,Premium,125.55,0.69,True,False,True,,40,Books,7,7,0,1036.16,148.02285714285713,2024-07-29,2025-06-19,2,5,381.85,654.31,Clothing,364.0,Dormant,True,False,True
635,Robert,Smith,robertsmith@outlook.com,-8957,,High_Value,Social,36-45,Medium,165.19,0.34,False,False,True,,20,Clothing,9,8,1,1592.18,199.0225,2024-08-23,2025-05-24,3,5,877.4,714.78,Books,390.0,Dormant,True,False,True
636,Donna,Miller,donna983@gmail.com,-6190,,High_Value,Push,26-35,High,478.23,0.32,False,True,False,,39,Electronics,14,12,2,6502.14,541.845,2024-07-04,2025-05-08,2,10,1347.66,5154.48,Home,406.0,Dormant,True,False,True
637,Donald,Peters,donald.peters@hotmail.com,-8515,,Medium_Value,Push,36-45,Premium,86.41,0.63,True,False,True,,12,Sports,2,2,0,170.7,85.35,2025-05-14,2025-05-26,0,2,0.0,170.7,Sports,388.0,Dormant,True,False,True
638,Sean,James,sean.james@outlook.com,-3123,,Low_Value,Social,26-35,Premium,26.68,0.89,False,False,True,,13,Beauty,8,7,1,239.51,34.215714285714284,2024-08-16,2025-02-21,4,3,161.11,78.4,Clothing,482.0,Dormant,True,False,True
639,Diana,Cooke,diana111@yahoo.com,-8469,,Low_Value,Push,46-55,Premium,64.86,0.61,True,False,False,,44,Books,9,8,1,503.15,62.89375,2024-07-05,2025-07-03,2,6,152.47,350.68,Beauty,350.0,Dormant,True,False,True
640,Casey,Case,casey643@outlook.com,-3492,,Medium_Value,Direct,55+,High,100.7,0.47,True,False,True,,39,Electronics,8,8,0,836.14,104.5175,2024-08-25,2025-06-13,1,7,140.34,695.8,Electronics,370.0,Dormant,True,False,True
641,Meagan,Diaz,meagan.diazhotmail.com,-7871,,New_Customer,Push,46-55,High,54.41,0.56,True,True,False,,44,Clothing,5,5,0,272.15,54.43,2024-11-05,2025-05-26,1,4,69.79,202.36,Clothing,388.0,Dormant,True,False,True
642,Jacqueline,Lewis,jacqueline875@gmail.com,-7476,,Medium_Value,Social,26-35,Medium,111.63,0.41,False,False,False,,50,Sports,1,1,0,135.59,135.59,2025-01-02,2025-01-02,1,0,135.59,0.0,Beauty,532.0,Dormant,True,False,True
643,Samuel,Gonzalez,samuel889@gmail.com,-8949,,Low_Value,Email,26-35,Premium,26.63,0.6,True,False,True,,20,Sports,6,5,1,134.16,26.832,2024-08-20,2025-03-03,0,5,0.0,134.16,Clothing,472.0,Dormant,True,False,True
644,Craig,Harrison,craig104@yahoo.com,-6659,,Medium_Value,SMS,36-45,Low,107.24,0.59,True,False,True,,13,Home,5,4,1,535.44,133.86,2024-10-21,2025-06-09,3,1,446.22,89.22,Books,374.0,Dormant,True,False,True
645,David,Kramer,davidkramer@gmail.com,-6508,,Medium_Value,Email,26-35,Medium,197.12,0.62,True,True,True,,12,Sports,6,6,0,1334.75,222.45833333333334,2024-07-31,2025-06-30,0,6,0.0,1334.75,Books,353.0,Dormant,True,False,True
646,Sergio,Mcmahon,sergio767@yahoo.com,-5091,,High_Value,Social,26-35,Low,424.35,0.38,True,False,False,,13,Electronics,10,9,1,4106.71,456.3011111111111,2024-07-22,2025-06-21,1,8,728.52,3378.19,Beauty,362.0,Dormant,True,False,True
647,Nancy,Fuentes,nancyfuentes@gmail.com,-7799,,High_Value,Email,36-45,Low,398.14,0.21,True,False,True,,28,Sports,4,3,1,1309.83,436.61,2024-09-21,2025-06-23,0,3,0.0,1309.83,Home,360.0,Dormant,True,False,True
648,Angelica,Graham,angelica808@hotmail.com,-6493,,Low_Value,Push,18-25,Premium,37.84,0.84,True,True,True,,30,Books,10,7,3,319.42,45.63142857142857,2024-08-03,2025-04-07,3,4,166.72,152.7,Home,437.0,Dormant,True,False,True
649,Philip,Carrillo,philip567@hotmail.com,-5746,,Low_Value,Email,36-45,Medium,86.31,0.88,True,False,False,,24,Clothing,10,8,2,728.02,91.0025,2024-08-08,2025-05-12,2,6,263.88,464.14,Books,402.0,Dormant,True,False,True
650,Edward,Greene,edwardgreene@gmail.com,-5398,,High_Value,Email,55+,Low,345.65,0.23,False,False,True,,7,Beauty,10,8,2,3142.74,392.8425,2024-07-10,2025-01-03,2,6,1094.09,2048.65,Home,531.0,Dormant,True,False,True
651,Justin,Juarez,justin558@outlook.com,-8465,,Low_Value,SMS,36-45,High,52.01,0.83,True,False,True,,4,Books,9,8,1,543.93,67.99125,2024-07-16,2025-01-22,2,6,183.79,360.14,Beauty,512.0,Dormant,True,False,True
652,Cassandra,Smith,cassandrasmith@hotmail.com,-9432,,Medium_Value,Direct,Unknown,Medium,104.84,0.52,False,False,False,,4,Electronics,5,5,0,589.14,117.828,2024-08-12,2025-06-23,0,5,0.0,589.14,Books,360.0,Dormant,True,False,True
653,Jonathan,Peterson,jonathan.peterson@hotmail.com,-7811,,Low_Value,Email,46-55,Medium,80.15,0.73,False,False,True,,11,Beauty,6,6,0,651.25,108.54166666666667,2024-07-13,2025-06-11,4,2,506.1,145.15,Beauty,372.0,Dormant,True,False,True
654,Kari,Reynolds,kari.reynolds@hotmail.com,-5452,,Low_Value,Direct,26-35,Medium,98.06,0.72,False,False,True,,27,Home,5,4,1,381.81,95.4525,2024-12-15,2025-05-18,0,4,0.0,381.81,Books,396.0,Dormant,True,False,True
655,Thomas,Davis,thomas922@outlook.com,-3892,,Low_Value,Direct,55+,High,35.03,0.9,False,True,True,,29,Electronics,6,5,1,182.31,36.462,2024-11-20,2025-05-14,1,4,41.01,141.3,Electronics,400.0,Dormant,True,False,True
656,Timothy,Henderson,timothy.henderson@yahoo.com,-5346,,High_Value,Email,18-25,High,308.55,0.22,True,True,True,,6,Electronics,4,4,0,1225.83,306.4575,2024-07-23,2025-04-17,1,3,345.71,880.12,Home,427.0,Dormant,True,False,True
657,Scott,White,scottwhite@yahoo.com,-9048,,High_Value,Social,46-55,High,449.27,0.22,True,True,True,,26,Sports,5,5,0,2005.4,401.08,2024-07-15,2025-06-01,0,5,0.0,2005.4,Beauty,382.0,Dormant,True,False,True
658,Kenneth,Stevenson,kenneth.stevenson@yahoo.com,-8807,,Medium_Value,SMS,18-25,Unknown,145.05,0.46,True,False,False,,31,Books,8,6,2,1059.4,176.56666666666666,2024-12-17,2025-06-28,3,3,601.71,457.69,Sports,355.0,Dormant,True,False,True
659,Michael,Hunt,michaelhunt@outlook.com,-7005,,Medium_Value,Push,36-45,High,109.2,0.48,False,False,True,,41,Clothing,6,5,1,542.07,108.414,2024-08-12,2025-02-27,0,5,0.0,542.07,Clothing,476.0,Dormant,True,False,True
660,Stefanie,Jones,stefanie.jones@yahoo.com,-11449,,High_Value,Social,18-25,High,375.74,0.23,False,False,True,,38,Books,8,6,2,2599.03,433.1716666666667,2024-07-21,2025-07-03,1,5,646.33,1952.7,Electronics,350.0,Dormant,True,False,True
661,Tami,Hickman,tami663@outlook.com,-6872,,Medium_Value,Direct,46-55,Medium,195.51,0.52,False,True,True,,15,Books,8,6,2,1485.17,247.52833333333334,2024-08-02,2025-06-26,3,3,867.98,617.19,Home,357.0,Dormant,True,False,True
662,William,Prince,williamprince@yahoo.com,-4773,,High_Value,Email,55+,Unknown,202.67,0.23,True,True,False,,10,Electronics,8,6,2,1160.32,193.38666666666666,2024-07-12,2025-05-16,0,6,0.0,1160.32,Sports,398.0,Dormant,True,False,True
663,Ashley,Jackson,ashleyjackson@outlook.com,-7998,,Medium_Value,Direct,26-35,High,138.37,0.68,False,True,True,,37,Sports,6,6,0,979.9,163.31666666666666,2024-08-31,2025-01-08,2,4,373.42,606.48,Clothing,526.0,Dormant,True,False,True
664,Amy,Figueroa,amy.figueroa@hotmail.com,-3730,,High_Value,Direct,55+,High,229.96,0.24,False,False,True,,27,Sports,10,9,1,2224.19,247.13222222222223,2024-07-05,2025-04-11,0,9,0.0,2224.19,Beauty,433.0,Dormant,True,True,True
665,Jessica,Medina,jessica.medina@gmail.com,-4509,,New_Customer,Social,18-25,High,73.73,0.65,False,False,False,,7,Electronics,10,8,2,702.4,87.8,2024-07-13,2025-05-22,4,4,392.68,309.72,Clothing,392.0,Dormant,True,False,True
666,Mandy,Jones,mandy352@gmail.com,-6793,,High_Value,Push,26-35,Unknown,249.64,0.35,False,True,False,,19,Sports,9,8,1,2069.55,258.69375,2024-10-31,2025-06-10,1,7,354.57,1714.98,Books,373.0,Dormant,True,False,True
667,William,Smith,william.smith@hotmail.com,-9962,,Low_Value,Direct,18-25,High,99.37,0.77,False,False,True,,10,Electronics,7,6,1,742.47,123.745,2024-07-11,2025-05-27,3,3,463.76,278.71,Electronics,387.0,Dormant,True,True,True
668,Cassandra,Carter,cassandracarter@outlook.com,-6308,,New_Customer,SMS,46-55,Medium,37.75,0.56,False,True,False,,3,Clothing,6,6,0,270.82,45.13666666666666,2024-07-09,2025-06-30,3,3,163.35,107.47,Home,353.0,Dormant,True,False,True
669,Kristen,Chavez,kristen625@outlook.com,-8197,,Medium_Value,Social,26-35,Low,113.72,0.42,False,True,True,,8,Home,15,12,3,1370.96,114.24666666666667,2024-07-17,2025-06-29,2,10,334.77,1036.19,Home,354.0,Dormant,True,False,True
670,Lisa,Davies,lisa985@yahoo.com,-6558,,High_Value,Email,Unknown,Premium,309.86,0.4,True,False,False,,19,Sports,9,8,1,2831.09,353.88625,2024-08-08,2025-02-17,1,7,393.05,2438.04,Books,486.0,Dormant,True,False,True
671,Ruth,Williams,ruth238@yahoo.com,-10674,,Medium_Value,Email,26-35,Medium,102.72,0.41,False,True,True,,40,Home,5,4,1,368.43,92.1075,2024-08-03,2025-03-14,0,4,0.0,368.43,Books,461.0,Dormant,True,False,True
672,Tiffany,Acosta,tiffanyacosta@gmail.com,-5200,,High_Value,Direct,46-55,High,333.7,0.23,False,False,False,,38,Electronics,2,2,0,722.39,361.195,2024-09-23,2024-12-03,0,2,0.0,722.39,Sports,562.0,Dormant,True,False,True
673,Kristen,Butler,kristen.butler@outlook.com,-6345,,New_Customer,Email,36-45,Premium,75.11,0.51,True,True,False,,15,Beauty,8,4,4,372.05,93.0125,2025-01-21,2025-06-30,1,3,116.64,255.41,Books,353.0,Dormant,True,False,True
674,John,Harrell,john.harrell@hotmail.com,-4218,,Medium_Value,Direct,46-55,Medium,195.26,0.52,False,True,False,,13,Clothing,6,6,0,1278.33,213.055,2024-07-16,2025-07-03,1,5,268.11,1010.22,Clothing,350.0,Dormant,True,False,True
675,Kimberly,Gray,kimberly.gray@yahoo.com,-5836,,Low_Value,Email,26-35,High,92.66,0.84,False,True,False,,42,Home,5,5,0,556.29,111.258,2024-07-24,2025-05-13,3,2,387.71,168.58,Clothing,401.0,Dormant,True,False,True
676,Michelle,Guerra,michelleguerra@hotmail.com,-10719,,New_Customer,Direct,36-45,Low,129.52,0.72,False,False,True,,34,Sports,11,9,2,1252.94,139.21555555555557,2024-07-12,2025-04-25,2,7,379.98,872.96,Home,419.0,Dormant,True,False,True
677,Dorothy,Lozano,dorothy.lozano@outlook.com,-2462,,Medium_Value,SMS,55+,Low,176.22,0.59,False,True,True,,5,Clothing,6,4,2,726.67,181.6675,2024-07-10,2025-03-24,0,4,0.0,726.67,Clothing,451.0,Dormant,True,False,True
678,Jason,Ortiz,jason.ortiz@outlook.com,-5868,,High_Value,Social,18-25,Medium,239.62,0.39,True,False,True,,37,Clothing,6,5,1,1462.55,292.51,2024-07-30,2025-06-10,1,4,419.82,1042.73,Home,373.0,Dormant,True,False,True
679,Kathryn,Jones,kathryn521@yahoo.com,-2771,,Medium_Value,SMS,46-55,Low,75.64,0.65,False,True,False,,32,Books,6,6,0,534.19,89.03166666666667,2024-08-12,2025-04-20,2,4,264.72,269.47,Home,424.0,Dormant,True,False,True
680,Melissa,Perry,melissaperry@gmail.com,-6918,,Low_Value,Push,18-25,Low,79.84,0.7,True,True,True,,26,Clothing,4,3,1,293.67,97.89,2024-11-11,2025-07-01,1,2,130.55,163.12,Sports,352.0,Dormant,True,False,True
681,Jacqueline,Yates,jacqueline.yates@gmail.com,-10679,,Medium_Value,Email,26-35,High,141.69,0.47,False,False,True,,29,Sports,3,3,0,468.04,156.01333333333332,2024-08-08,2025-02-04,0,3,0.0,468.04,Home,499.0,Dormant,True,False,True
682,Christopher,Foster,christopher.foster@gmail.com,-9011,,New_Customer,Direct,55+,Low,144.64,0.61,True,False,True,,24,Books,8,8,0,1344.55,168.06875,2024-09-19,2025-02-22,2,6,415.86,928.69,Home,481.0,Dormant,True,False,True
683,Monica,Adams,monicaadams@outlook.com,-4298,,New_Customer,Push,46-55,Premium,78.51,0.68,False,True,False,,27,Books,13,12,1,1126.25,93.85416666666667,2024-09-06,2025-05-15,5,7,563.87,562.38,Beauty,399.0,Dormant,True,False,True
684,Miguel,Lewis,miguel.lewis@hotmail.com,-3666,,Low_Value,Push,18-25,Unknown,77.27,0.71,False,False,True,,50,Books,7,7,0,633.86,90.55142857142857,2024-07-07,2025-06-10,3,4,321.25,312.61,Clothing,373.0,Dormant,True,False,True
685,Ryan,Massey,ryanmassey@outlook.com,-9384,,High_Value,Email,46-55,Premium,313.38,0.36,True,True,False,,15,Books,7,5,2,1842.97,368.594,2024-08-28,2025-04-23,1,4,476.4,1366.57,Home,421.0,Dormant,True,False,True
686,Mark,Livingston,mark.livingston@outlook.com,-8143,,Medium_Value,Social,18-25,Medium,163.49,0.68,False,False,False,,35,Home,7,6,1,1210.21,201.70166666666665,2024-08-24,2025-02-10,1,5,283.82,926.39,Home,493.0,Dormant,True,True,True
687,Richard,Roberson,richardroberson@yahoo.com,-7859,,Medium_Value,SMS,18-25,Low,196.93,0.61,True,False,True,,2,Sports,11,10,1,2533.88,253.388,2024-07-07,2025-06-22,4,6,1333.49,1200.39,Beauty,361.0,Dormant,True,False,True
688,Daniel,Lara,daniellara@yahoo.com,-5180,,New_Customer,Email,55+,Premium,49.5,0.63,False,False,True,,10,Beauty,13,11,2,631.4,57.4,2024-08-18,2025-06-14,2,9,151.88,479.52,Sports,369.0,Dormant,True,False,True
689,Paul,Lee,paullee@outlook.com,-7807,,Low_Value,SMS,26-35,High,48.05,0.73,True,True,True,,46,Sports,8,5,3,272.77,54.554,2024-07-22,2025-06-25,3,2,199.76,73.01,Electronics,358.0,Dormant,True,True,True
690,Daniel,Miller,daniel.miller@gmail.com,-10541,,New_Customer,Direct,55+,Medium,80.88,0.75,True,False,True,,32,Electronics,7,5,2,487.51,97.502,2024-11-22,2025-06-07,3,2,337.33,150.18,Clothing,376.0,Dormant,True,False,True
691,Jennifer,Jackson,jennifer273@outlook.com,-4691,,High_Value,Email,26-35,Unknown,159.5,0.3,False,False,True,,24,Electronics,6,3,3,430.05,143.35,2024-08-04,2024-11-30,0,3,0.0,430.05,Clothing,565.0,Dormant,True,False,True
692,Tommy,Brown,tommy857@gmail.com,-10914,,High_Value,Email,26-35,High,187.66,0.23,True,True,False,,15,Sports,7,4,3,849.53,212.3825,2024-09-24,2025-07-02,0,4,0.0,849.53,Electronics,351.0,Dormant,True,True,True
693,Whitney,Walker,whitneywalker@gmail.com,-8526,,Medium_Value,Email,36-45,Medium,128.63,0.49,False,False,True,,3,Beauty,8,7,1,1149.32,164.18857142857144,2024-09-08,2025-05-17,5,2,928.12,221.2,Clothing,397.0,Dormant,True,False,True
694,Peter,Valdez,petervaldez@outlook.com,-6966,,New_Customer,Social,18-25,Premium,75.92,0.64,True,False,False,,20,Books,2,2,0,186.91,93.455,2024-10-18,2025-02-03,0,2,0.0,186.91,Home,500.0,Dormant,True,True,True
695,Evan,Nelson,evan.nelson@outlook.com,-9268,,Medium_Value,SMS,36-45,Unknown,179.55,0.54,True,False,False,,44,Sports,7,7,0,1311.98,187.4257142857143,2024-07-25,2025-06-14,2,5,480.11,831.87,Books,369.0,Dormant,True,False,True
696,Erica,Walters,erica326@gmail.com,-6915,,Low_Value,Push,55+,Medium,32.97,0.79,False,True,True,,16,Sports,7,7,0,247.95,35.42142857142857,2024-08-16,2025-05-07,2,5,91.43,156.52,Books,407.0,Dormant,True,True,True
697,Amanda,Hudson,amanda407@outlook.com,-7277,,Low_Value,Social,26-35,Premium,64.66,0.82,True,True,True,,13,Clothing,3,3,0,249.83,83.27666666666667,2024-11-26,2025-04-06,2,1,191.58,58.25,Sports,438.0,Dormant,True,False,True
698,Daniel,Rice,daniel35@gmail.com,-7321,,Low_Value,Direct,55+,Low,96.97,0.65,True,True,True,,3,Electronics,7,6,1,671.41,111.90166666666667,2024-07-25,2025-03-13,1,5,143.41,528.0,Books,462.0,Dormant,True,False,True
699,Elizabeth,Baker,elizabeth684@outlook.com,-6991,,High_Value,Push,26-35,Medium,336.16,0.25,False,True,True,,25,Home,6,5,1,1410.33,282.066,2024-09-25,2025-05-27,0,5,0.0,1410.33,Home,387.0,Dormant,True,False,True
700,Michael,Lewis,michaellewis@outlook.com,-4174,,New_Customer,Push,Unknown,High,66.23,0.58,False,False,False,,29,Beauty,12,10,2,654.13,65.413,2024-08-09,2025-06-09,0,10,0.0,654.13,Electronics,374.0,Dormant,True,False,True
701,Alicia,Miller,alicia323@gmail.com,-4565,,Low_Value,Social,26-35,High,95.94,0.72,True,True,False,,18,Books,6,4,2,444.13,111.0325,2024-07-22,2025-06-05,1,3,118.87,325.26,Sports,378.0,Dormant,True,False,True
702,Alicia,Fowler,alicia5@hotmail.com,-9141,,Medium_Value,SMS,55+,High,146.0,0.53,False,True,True,,42,Books,6,5,1,877.16,175.432,2024-07-24,2025-03-25,1,4,259.35,617.81,Books,450.0,Dormant,True,False,True
703,Jesse,Smith,jesse220@yahoo.com,-2202,,High_Value,Direct,18-25,High,330.48,0.2,False,True,False,,37,Sports,7,6,1,2100.52,350.08666666666664,2024-09-15,2025-04-28,0,6,0.0,2100.52,Beauty,416.0,Dormant,True,False,True
704,Jennifer,Rush,jennifer.rush@outlook.com,-7209,,Low_Value,SMS,36-45,Medium,73.06,0.67,False,False,True,,0,Beauty,6,5,1,484.4,96.88,2024-08-08,2025-05-17,4,1,402.74,81.66,Books,397.0,Dormant,True,False,True
705,Erin,Brown,erinbrown@outlook.com,-4414,,Medium_Value,SMS,55+,Medium,137.63,0.41,False,True,False,,3,Sports,8,6,2,758.21,126.36833333333334,2024-07-13,2025-05-06,0,6,0.0,758.21,Sports,408.0,Dormant,True,True,True
