customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category
535,Matthew,Graham,matthew746@outlook.com,-9933,57:05.3,Low_Value,Push,36-45,Premium,44.61,0.79,FALSE,TRUE,FALSE,,42,Home
536,Jessica,Brooks,jessica148@gmail.com,-3661,49:49.2,High_Value,Push,18-25,Medium,461.32,0.37,TRUE,FALSE,FALSE,16:53.6,5,Clothing
537,Carlos,Lee,carloslee@gmail.com,-6683,05:15.3,Low_Value,Push,18-25,Low,88.14,0.89,FALSE,FALSE,TRUE,14:34.6,47,Home
538,Ryan,Clark,ryanclark@gmail.com,-2481,59:07.6,Medium_Value,SMS,55+,Medium,133.04,0.68,TRUE,TRUE,FALSE,13:39.7,14,Beauty
539,Noah,Lewis,noah.lewis@hotmail.com,-3085,10:56.0,New_Customer,Email,36-45,Premium,148.2,0.69,TRUE,FALSE,TRUE,17:58.9,23,Electronics
540,Jason,Oliver,jasonoliver@hotmail.com,-4220,23:00.6,New_Customer,Email,46-55,Medium,63.69,0.79,FALSE,TRUE,TRUE,15:56.5,36,Books
541,Jeffrey,Watson,jeffrey182@yahoo.com,-2484,34:08.3,High_Value,Direct,55+,Premium,263.33,0.32,TRUE,TRUE,TRUE,13:28.0,50,Electronics
542,Kelly,Owens,kelly546@hotmail.com,-4030,35:03.3,Low_Value,Push,55+,High,82.42,0.66,TRUE,FALSE,TRUE,16:24.9,29,Beauty
543,Angel,Taylor,angel609@hotmail.com,-9501,17:28.3,Low_Value,Direct,46-55,Medium,25.97,0.66,FALSE,FALSE,FALSE,,50,Clothing
544,Randy,Lambert,randy.lambert@yahoo.com,-4254,31:28.0,Medium_Value,Email,55+,Low,105.03,0.56,FALSE,FALSE,FALSE,17:59.9,7,Beauty
545,Gerald,Griffith,gerald.griffith@yahoo.com,-10323,15:16.6,New_Customer,Email,55+,High,62.52,0.61,TRUE,FALSE,TRUE,18:42.3,43,Sports
546,Brooke,Ramos,brooke475@gmail.com,-7403,49:57.7,High_Value,Direct,18-25,High,209.61,0.33,FALSE,FALSE,TRUE,12:51.8,4,Beauty
547,Anthony,Carter,anthony.carter@yahoo.com,-11235,32:35.9,Medium_Value,SMS,55+,High,199.01,0.52,FALSE,FALSE,TRUE,17:58.8,27,Sports
548,John,Saunders,john278@hotmail.com,-9551,56:52.8,High_Value,Direct,36-45,Premium,379.65,0.34,FALSE,TRUE,FALSE,,19,Books
549,Amber,Anthony,amberanthony@outlook.com,-6417,39:51.7,New_Customer,Direct,18-25,High,148.91,0.6,FALSE,FALSE,TRUE,16:21.1,36,Electronics
550,Norma,Shannon,norma.shannon@gmail.com,-4287,56:00.3,New_Customer,Direct,55+,Low,92.75,0.53,TRUE,TRUE,FALSE,18:01.6,38,Clothing
551,Carrie,Alexander,carriealexander@gmail.com,-4437,58:50.3,Low_Value,Social,36-45,High,85.93,0.68,FALSE,FALSE,FALSE,15:54.8,4,Electronics
552,Karen,Norton,karen555@gmail.com,-8107,37:51.2,Low_Value,SMS,36-45,Low,86.92,0.71,FALSE,FALSE,TRUE,16:42.2,45,Sports
553,Louis,Stark,louis.starkoutlook.com,-7192,15:50.1,New_Customer,Direct,18-25,Medium,44.38,0.54,FALSE,TRUE,TRUE,16:50.6,26,Sports
554,Stephen,Massey,stephen28@yahoo.com,-10121,10:08.7,New_Customer,SMS,55+,Medium,111.69,0.69,FALSE,TRUE,TRUE,15:40.4,0,Clothing
555,Joshua,Daniels,joshua741@yahoo.com,-7360,13:41.9,Low_Value,Push,18-25,Premium,31.24,0.68,FALSE,FALSE,FALSE,16:16.7,32,Sports
556,Tracy,Olsen,tracy477@gmail.com,-3174,38:06.4,New_Customer,Direct,46-55,Medium,58.13,0.53,TRUE,TRUE,TRUE,17:58.7,22,Electronics
557,Joseph,Myers,joseph.myers@hotmail.com,-9397,37:48.7,High_Value,Social,26-35,Medium,209.58,0.39,TRUE,TRUE,TRUE,17:00.4,2,Electronics
558,John,Delgado,john.delgadoyahoo.com,-3165,41:35.8,High_Value,SMS,46-55,Medium,299.92,0.25,TRUE,TRUE,FALSE,13:56.1,37,Clothing
559,Cheryl,Castillo,cherylcastillo@outlook.com,-9905,05:58.5,Low_Value,Direct,18-25,Low,31.69,0.7,TRUE,FALSE,TRUE,18:02.1,39,Clothing
560,Katie,Jenkins,katie.jenkins@gmail.com,-10799,54:50.0,Medium_Value,SMS,18-25,Premium,101.15,0.49,FALSE,FALSE,FALSE,,28,Electronics
561,Brian,Walter,brian358@gmail.com,-11642,30:02.3,Low_Value,Social,26-35,Premium,95.53,0.85,FALSE,FALSE,FALSE,,9,Beauty
562,Amanda,Gonzales,amanda.gonzales@yahoo.com,-8414,31:33.9,High_Value,Social,26-35,Low,312.93,0.37,FALSE,FALSE,TRUE,17:04.5,28,Books
563,Sheryl,Holmes,sheryl427@gmail.com,-10573,58:45.0,Low_Value,Direct,,Low,71.86,0.62,FALSE,TRUE,TRUE,13:44.9,25,Electronics
564,Jennifer,Jackson,jenniferjackson@hotmail.com,-8760,10:00.3,High_Value,Push,26-35,High,454.77,0.22,FALSE,TRUE,TRUE,17:41.4,40,Clothing
565,Jennifer,Hooper,jennifer406@outlook.com,-7482,49:42.4,High_Value,SMS,55+,High,385.13,0.27,TRUE,FALSE,TRUE,17:19.3,27,Sports
566,Sara,Hernandez,sara846@gmail.com,-7462,12:43.4,Low_Value,Email,18-25,Medium,38.74,0.68,TRUE,TRUE,TRUE,,38,Electronics
567,Lisa,Crosby,lisacrosby@gmail.com,-6066,22:27.1,High_Value,Push,46-55,High,457.16,0.29,TRUE,TRUE,FALSE,12:47.9,19,Electronics
568,Brian,Marsh,brianmarsh@yahoo.com,-8533,01:04.9,New_Customer,SMS,55+,Medium,143.94,0.63,TRUE,TRUE,TRUE,16:44.9,20,Home
569,Melissa,White,melissa.white@gmail.com,-6749,51:49.8,Low_Value,Social,18-25,High,92.53,0.87,TRUE,FALSE,TRUE,15:57.9,26,Clothing
570,Rebecca,Ferrell,rebecca807@hotmail.com,-4235,26:28.0,Medium_Value,Push,46-55,High,177.47,0.47,FALSE,FALSE,TRUE,13:23.4,34,Beauty
571,Kenneth,Schneider,kenneth.schneider@gmail.com,-9090,24:45.2,High_Value,SMS,46-55,High,169.32,0.39,FALSE,TRUE,FALSE,,6,Sports
572,Lisa,Wilkins,lisa.wilkins@outlook.com,-7507,15:06.3,High_Value,Social,46-55,,376.56,0.39,FALSE,TRUE,FALSE,,44,Home
573,April,Anderson,april348@outlook.com,-6113,58:36.7,Medium_Value,SMS,36-45,Premium,91.74,0.57,TRUE,TRUE,FALSE,18:05.7,15,Clothing
574,Roberta,Rice,roberta421@outlook.com,-10534,05:13.8,High_Value,Email,26-35,Medium,483.84,0.22,FALSE,TRUE,FALSE,12:55.3,5,Beauty
575,Travis,Orr,travisorr@hotmail.com,-10332,33:40.4,New_Customer,Email,55+,Premium,45.94,0.72,FALSE,TRUE,TRUE,,31,Books
576,Amber,Vaughan,amber983@outlook.com,-3150,21:03.6,Medium_Value,SMS,,High,198.8,0.64,FALSE,TRUE,FALSE,,20,Sports
577,Adrienne,Green,adriennegreen@outlook.com,-7270,30:28.6,New_Customer,Social,,Low,136.07,0.79,FALSE,FALSE,FALSE,16:55.9,30,Sports
578,Lori,Moss,lorimoss@outlook.com,-7019,31:13.2,New_Customer,Push,36-45,Medium,69.22,0.64,FALSE,TRUE,TRUE,17:24.6,38,Electronics
579,Vicki,Jones,vicki179@hotmail.com,-2190,36:54.8,Medium_Value,SMS,18-25,Low,110.52,0.51,FALSE,TRUE,FALSE,,24,Home
580,Anna,Richard,annarichard@hotmail.com,-4020,37:28.4,New_Customer,Email,46-55,Low,127.81,0.69,FALSE,TRUE,TRUE,15:01.8,20,Beauty
581,Timothy,Alexander,timothy.alexander@yahoo.com,-11256,51:19.0,Medium_Value,Email,18-25,Medium,160.62,0.59,TRUE,TRUE,FALSE,18:42.9,13,Sports
582,Natalie,Clements,natalieclements@outlook.com,-5264,25:26.4,Low_Value,Push,26-35,Medium,44.99,0.68,FALSE,FALSE,FALSE,13:46.8,33,Sports
583,William,Sullivan,william745@hotmail.com,-3782,24:27.5,High_Value,SMS,36-45,,374.1,0.27,TRUE,TRUE,TRUE,,2,Electronics
584,Doris,Mcdaniel,dorismcdaniel@outlook.com,-5313,16:27.0,Low_Value,Push,46-55,Low,48.34,0.63,FALSE,TRUE,TRUE,18:15.0,8,Home
585,Ruben,Donaldson,ruben.donaldson@outlook.com,-8179,16:18.7,New_Customer,Push,26-35,Medium,65.82,0.79,FALSE,FALSE,FALSE,,15,Clothing
586,Joan,Allison,joanallison@gmail.com,-8948,23:58.4,Low_Value,Social,18-25,,37.03,0.78,FALSE,FALSE,TRUE,14:05.1,12,Sports
587,Elizabeth,Sullivan,elizabeth.sullivan@outlook.com,-2297,07:53.7,Medium_Value,Push,18-25,Premium,155.07,0.42,FALSE,FALSE,FALSE,18:19.3,9,Home
588,Anne,Miller,annemiller@yahoo.com,-7774,12:55.0,Medium_Value,Push,55+,Low,90.2,0.51,FALSE,FALSE,TRUE,16:56.7,37,Books
589,Alexis,Fletcher,alexis.fletcher@outlook.com,-5462,54:35.7,Low_Value,Push,46-55,Low,78.42,0.9,FALSE,TRUE,TRUE,16:10.6,38,Home
590,Teresa,Burgess,teresaburgess@hotmail.com,-4151,54:52.2,High_Value,Email,46-55,Medium,436.64,0.39,TRUE,TRUE,TRUE,14:12.3,9,Home
591,Katrina,Barr,katrinabarr@yahoo.com,-3790,50:30.6,Low_Value,Direct,36-45,Premium,47.54,0.73,FALSE,FALSE,TRUE,16:15.8,41,Books
592,Erik,Johnson,erik.johnsonhotmail.com,-7844,33:20.3,Medium_Value,SMS,55+,Medium,134.36,0.63,TRUE,FALSE,TRUE,,22,Clothing
593,Scott,Howell,scott.howell@gmail.com,-4388,22:02.8,New_Customer,SMS,18-25,Medium,81.94,0.66,FALSE,TRUE,FALSE,15:16.6,3,Electronics
594,Nicole,Ortega,nicoleortega@gmail.com,-6405,04:01.0,High_Value,Push,46-55,Low,266.91,0.36,TRUE,TRUE,TRUE,17:51.7,30,Electronics
595,Mary,Richardson,mary.richardson@hotmail.com,-9331,37:00.9,High_Value,Push,26-35,High,371.68,0.34,FALSE,TRUE,TRUE,13:20.0,19,Beauty
596,Brian,Fischer,brianfischer@outlook.com,-3867,43:58.3,Medium_Value,Email,36-45,High,162.05,0.65,TRUE,TRUE,FALSE,18:21.8,6,Home
597,Robert,White,robertwhite@gmail.com,-10406,04:55.9,Medium_Value,Email,36-45,High,136.63,0.7,TRUE,TRUE,FALSE,12:48.5,7,Beauty
598,Laura,Benson,laurabenson@gmail.com,-4189,19:37.7,High_Value,Social,55+,High,370.51,0.27,FALSE,TRUE,FALSE,16:02.9,29,Home
599,Scott,Morrison,scott769@yahoo.com,-6718,56:06.1,Low_Value,Push,26-35,,61.09,0.72,TRUE,FALSE,FALSE,15:11.2,27,Beauty
600,Travis,Jenkins,travisjenkins@yahoo.com,-6317,33:12.3,New_Customer,SMS,26-35,Medium,37.82,0.63,FALSE,TRUE,FALSE,16:36.6,25,Clothing
601,Robert,Mccoy,robert686@gmail.com,-6521,37:08.2,Medium_Value,Social,18-25,Low,114.84,0.47,TRUE,FALSE,TRUE,18:10.0,12,Sports
602,Tiffany,Hall,tiffanyhall@yahoo.com,-8748,18:59.7,High_Value,Social,55+,,349.29,0.39,TRUE,FALSE,FALSE,14:28.0,14,Clothing
603,Chelsea,Fox,chelsea.fox@hotmail.com,-6875,21:58.4,Medium_Value,SMS,46-55,Low,107.8,0.66,FALSE,TRUE,TRUE,16:44.5,28,Electronics
604,Alison,Castillo,alison280@outlook.com,-4415,20:27.1,New_Customer,SMS,55+,Low,120.6,0.57,FALSE,FALSE,FALSE,18:06.2,7,Electronics
605,Susan,Mcdaniel,susan196@hotmail.com,-7997,23:14.2,Low_Value,Email,46-55,,59.34,0.61,TRUE,FALSE,TRUE,13:57.8,44,Home
606,Ricardo,Andrade,ricardoandrade@gmail.com,-4776,36:55.8,High_Value,SMS,36-45,Low,471.23,0.26,FALSE,FALSE,FALSE,,29,Books
607,Paige,Bridges,paigebridges@yahoo.com,-9220,11:59.3,New_Customer,Social,36-45,High,100.13,0.58,FALSE,FALSE,FALSE,13:16.9,10,Home
608,Stephanie,Cooper,stephaniecooper@yahoo.com,-7307,26:27.9,New_Customer,Email,46-55,High,142.01,0.55,TRUE,TRUE,FALSE,18:12.3,37,Electronics
609,Frank,Thomas,frank.thomas@gmail.com,-1932,01:01.9,High_Value,Email,55+,High,375.57,0.31,FALSE,TRUE,TRUE,,26,Books
610,Edward,Fuentes,edward.fuentes@hotmail.com,-10109,03:08.9,High_Value,Email,55+,Medium,479.38,0.3,TRUE,FALSE,TRUE,12:49.8,47,Beauty
611,Ralph,Collins,ralph.collins@outlook.com,-8698,15:19.6,New_Customer,Push,46-55,Low,56.19,0.63,TRUE,FALSE,FALSE,18:29.2,24,Electronics
612,Karen,Cabrera,karen327@gmail.com,-5834,38:33.8,New_Customer,Push,26-35,High,101.78,0.74,TRUE,FALSE,FALSE,17:08.1,41,Clothing
613,Brian,Payne,brian.payne@yahoo.com,-7231,08:08.9,New_Customer,Email,26-35,Medium,113.04,0.78,TRUE,TRUE,FALSE,15:39.7,6,Beauty
614,Brittney,Snow,brittney.snow@hotmail.com,-2453,14:21.6,New_Customer,Email,18-25,High,48.45,0.64,TRUE,FALSE,TRUE,15:14.1,2,Books
615,Timothy,Jones,timothy115@hotmail.com,-10203,07:44.2,Low_Value,SMS,55+,,34.64,0.82,FALSE,TRUE,FALSE,13:26.4,25,Clothing
616,Rachel,Norman,rachel.norman@outlook.com,-7878,59:12.8,Medium_Value,Push,55+,Premium,178.54,0.61,TRUE,FALSE,FALSE,16:53.8,19,Books
617,Whitney,Keller,whitneykeller@yahoo.com,-5751,36:48.8,High_Value,Push,18-25,High,396.71,0.32,TRUE,TRUE,FALSE,18:21.6,9,Home
618,Julia,Hensley,juliahensley@gmail.com,-6285,36:56.5,New_Customer,SMS,46-55,Premium,94.46,0.75,FALSE,TRUE,FALSE,,20,Home
619,Mary,Cameron,mary460@gmail.com,-10164,51:25.2,New_Customer,Email,26-35,,121.67,0.68,TRUE,TRUE,FALSE,17:58.2,14,Sports
620,Thomas,Lawson,thomaslawson@gmail.com,-8209,26:31.0,Medium_Value,Push,26-35,Premium,192.71,0.67,FALSE,TRUE,TRUE,,31,Home
621,Ryan,Gallagher,ryan560@outlook.com,-5322,09:34.4,Low_Value,SMS,36-45,Low,41.78,0.71,TRUE,FALSE,FALSE,13:23.8,0,Beauty
622,David,Weiss,davidweiss@yahoo.com,-7711,36:17.3,New_Customer,SMS,36-45,Premium,106.39,0.75,TRUE,FALSE,FALSE,,37,Beauty
623,Amanda,Harmon,amanda703@gmail.com,-10371,14:58.2,Low_Value,Social,26-35,High,72.33,0.9,FALSE,FALSE,TRUE,15:31.5,33,Electronics
624,Stacey,Carter,stacey.carter@hotmail.com,-11316,20:10.9,High_Value,Push,26-35,Medium,187.91,0.23,FALSE,TRUE,TRUE,13:01.5,28,Electronics
625,Brian,Graves,briangraves@yahoo.com,-9926,05:50.7,Low_Value,Social,46-55,High,84.36,0.67,FALSE,TRUE,FALSE,18:36.8,42,Electronics
626,Elizabeth,Hernandez,elizabeth.hernandez@yahoo.com,-2951,50:46.2,High_Value,SMS,46-55,Medium,220.99,0.29,FALSE,TRUE,FALSE,13:59.3,33,Home
627,Jacob,Perez,jacob.perez@hotmail.com,-7051,17:52.2,New_Customer,Email,26-35,High,79.27,0.5,TRUE,FALSE,TRUE,16:16.6,6,Home
628,Kimberly,Anderson,kimberly25@gmail.com,-4860,09:28.4,High_Value,Push,,Premium,365.73,0.28,FALSE,TRUE,FALSE,13:32.9,9,Sports
629,Emily,Torres,emily.torres@yahoo.com,-9886,22:54.5,New_Customer,SMS,55+,,121.64,0.78,TRUE,FALSE,FALSE,,38,Books
630,Jennifer,Black,jenniferblack@gmail.com,-8219,46:20.3,New_Customer,Push,18-25,High,117.46,0.52,TRUE,FALSE,FALSE,15:52.0,16,Beauty
631,Amy,Lane,amylane@yahoo.com,-4578,15:53.0,New_Customer,Push,55+,Medium,37.26,0.57,TRUE,FALSE,FALSE,14:52.4,16,Home
632,Lindsey,Young,lindseyyoung@hotmail.com,-2447,38:36.1,High_Value,Direct,36-45,,304.95,0.24,FALSE,TRUE,TRUE,15:12.5,47,Beauty
633,Corey,Thomas,corey.thomas@outlook.com,-5982,51:34.5,Medium_Value,Social,18-25,High,195.76,0.46,TRUE,TRUE,TRUE,13:00.4,24,Sports
634,Sheila,Smith,sheila8@outlook.com,-3408,19:44.6,Medium_Value,Email,36-45,Premium,125.55,0.69,TRUE,FALSE,TRUE,14:46.8,40,Books
635,Robert,Smith,robertsmith@outlook.com,-8957,20:02.3,High_Value,Social,36-45,Medium,165.19,0.34,FALSE,FALSE,TRUE,14:46.0,20,Clothing
636,Donna,Miller,donna983@gmail.com,-6190,20:23.9,High_Value,Push,26-35,High,478.23,0.32,FALSE,TRUE,FALSE,14:06.9,39,Electronics
637,Donald,Peters,donald.peters@hotmail.com,-8515,28:27.8,Medium_Value,Push,36-45,Premium,86.41,0.63,TRUE,FALSE,TRUE,13:21.4,12,Sports
638,Sean,James,sean.james@outlook.com,-3123,16:19.4,Low_Value,Social,26-35,Premium,26.68,0.89,FALSE,FALSE,TRUE,17:59.6,13,Beauty
639,Diana,Cooke,diana111@yahoo.com,-8469,10:45.4,Low_Value,Push,46-55,Premium,64.86,0.61,TRUE,FALSE,FALSE,13:35.1,44,Books
640,Casey,Case,casey643@outlook.com,-3492,05:28.5,Medium_Value,Direct,55+,High,100.7,0.47,TRUE,FALSE,TRUE,17:26.6,39,Electronics
641,Meagan,Diaz,meagan.diazhotmail.com,-7871,02:48.8,New_Customer,Push,46-55,High,54.41,0.56,TRUE,TRUE,FALSE,14:23.4,44,Clothing
642,Jacqueline,Lewis,jacqueline875@gmail.com,-7476,46:52.3,Medium_Value,Social,26-35,Medium,111.63,0.41,FALSE,FALSE,FALSE,17:11.5,50,Sports
643,Samuel,Gonzalez,samuel889@gmail.com,-8949,11:46.0,Low_Value,Email,26-35,Premium,26.63,0.6,TRUE,FALSE,TRUE,15:42.4,20,Sports
644,Craig,Harrison,craig104@yahoo.com,-6659,17:09.4,Medium_Value,SMS,36-45,Low,107.24,0.59,TRUE,FALSE,TRUE,13:37.7,13,Home
645,David,Kramer,davidkramer@gmail.com,-6508,16:42.4,Medium_Value,Email,26-35,Medium,197.12,0.62,TRUE,TRUE,TRUE,18:18.7,12,Sports
646,Sergio,Mcmahon,sergio767@yahoo.com,-5091,47:16.8,High_Value,Social,26-35,Low,424.35,0.38,TRUE,FALSE,FALSE,13:11.4,13,Electronics
647,Nancy,Fuentes,nancyfuentes@gmail.com,-7799,02:56.6,High_Value,Email,36-45,Low,398.14,0.21,TRUE,FALSE,TRUE,17:57.4,28,Sports
648,Angelica,Graham,angelica808@hotmail.com,-6493,03:30.7,Low_Value,Push,18-25,Premium,37.84,0.84,TRUE,TRUE,TRUE,14:48.5,30,Books
649,Philip,Carrillo,philip567@hotmail.com,-5746,18:16.3,Low_Value,Email,36-45,Medium,86.31,0.88,TRUE,FALSE,FALSE,18:30.9,24,Clothing
650,Edward,Greene,edwardgreene@gmail.com,-5398,57:31.5,High_Value,Email,55+,Low,345.65,0.23,FALSE,FALSE,TRUE,13:20.8,7,Beauty
651,Justin,Juarez,justin558@outlook.com,-8465,21:43.8,Low_Value,SMS,36-45,High,52.01,0.83,TRUE,FALSE,TRUE,15:40.9,4,Books
652,Cassandra,Smith,cassandrasmith@hotmail.com,-9432,11:58.0,Medium_Value,Direct,,Medium,104.84,0.52,FALSE,FALSE,FALSE,17:35.9,4,Electronics
653,Jonathan,Peterson,jonathan.peterson@hotmail.com,-7811,42:56.8,Low_Value,Email,46-55,Medium,80.15,0.73,FALSE,FALSE,TRUE,18:00.4,11,Beauty
654,Kari,Reynolds,kari.reynolds@hotmail.com,-5452,14:08.2,Low_Value,Direct,26-35,Medium,98.06,0.72,FALSE,FALSE,TRUE,17:44.5,27,Home
655,Thomas,Davis,thomas922@outlook.com,-3892,04:04.8,Low_Value,Direct,55+,High,35.03,0.9,FALSE,TRUE,TRUE,15:06.5,29,Electronics
656,Timothy,Henderson,timothy.henderson@yahoo.com,-5346,19:21.4,High_Value,Email,18-25,High,308.55,0.22,TRUE,TRUE,TRUE,12:56.9,6,Electronics
657,Scott,White,scottwhite@yahoo.com,-9048,57:53.7,High_Value,Social,46-55,High,449.27,0.22,TRUE,TRUE,TRUE,14:13.8,26,Sports
658,Kenneth,Stevenson,kenneth.stevenson@yahoo.com,-8807,16:10.8,Medium_Value,SMS,18-25,,145.05,0.46,TRUE,FALSE,FALSE,14:57.7,31,Books
659,Michael,Hunt,michaelhunt@outlook.com,-7005,02:00.8,Medium_Value,Push,36-45,High,109.2,0.48,FALSE,FALSE,TRUE,18:12.4,41,Clothing
660,Stefanie,Jones,stefanie.jones@yahoo.com,-11449,34:22.5,High_Value,Social,18-25,High,375.74,0.23,FALSE,FALSE,TRUE,16:04.8,38,Books
661,Tami,Hickman,tami663@outlook.com,-6872,01:19.6,Medium_Value,Direct,46-55,Medium,195.51,0.52,FALSE,TRUE,TRUE,16:45.1,15,Books
662,William,Prince,williamprince@yahoo.com,-4773,17:06.0,High_Value,Email,55+,,202.67,0.23,TRUE,TRUE,FALSE,15:56.9,10,Electronics
663,Ashley,Jackson,ashleyjackson@outlook.com,-7998,47:09.8,Medium_Value,Direct,26-35,High,138.37,0.68,FALSE,TRUE,TRUE,15:04.4,37,Sports
664,Amy,Figueroa,amy.figueroa@hotmail.com,-3730,54:45.8,High_Value,Direct,55+,High,229.96,0.24,FALSE,FALSE,TRUE,,27,Sports
665,Jessica,Medina,jessica.medina@gmail.com,-4509,38:20.4,New_Customer,Social,18-25,High,73.73,0.65,FALSE,FALSE,FALSE,13:15.6,7,Electronics
666,Mandy,Jones,mandy352@gmail.com,-6793,18:36.1,High_Value,Push,26-35,,249.64,0.35,FALSE,TRUE,FALSE,18:07.7,19,Sports
667,William,Smith,william.smith@hotmail.com,-9962,59:42.2,Low_Value,Direct,18-25,High,99.37,0.77,FALSE,FALSE,TRUE,,10,Electronics
668,Cassandra,Carter,cassandracarter@outlook.com,-6308,48:52.1,New_Customer,SMS,46-55,Medium,37.75,0.56,FALSE,TRUE,FALSE,13:17.3,3,Clothing
669,Kristen,Chavez,kristen625@outlook.com,-8197,59:37.0,Medium_Value,Social,26-35,Low,113.72,0.42,FALSE,TRUE,TRUE,17:11.1,8,Home
670,Lisa,Davies,lisa985@yahoo.com,-6558,16:02.1,High_Value,Email,,Premium,309.86,0.4,TRUE,FALSE,FALSE,17:36.6,19,Sports
671,Ruth,Williams,ruth238@yahoo.com,-10674,06:45.3,Medium_Value,Email,26-35,Medium,102.72,0.41,FALSE,TRUE,TRUE,12:47.4,40,Home
672,Tiffany,Acosta,tiffanyacosta@gmail.com,-5200,58:51.4,High_Value,Direct,46-55,High,333.7,0.23,FALSE,FALSE,FALSE,16:59.7,38,Electronics
673,Kristen,Butler,kristen.butler@outlook.com,-6345,05:58.5,New_Customer,Email,36-45,Premium,75.11,0.51,TRUE,TRUE,FALSE,17:38.3,15,Beauty
674,John,Harrell,john.harrell@hotmail.com,-4218,22:45.6,Medium_Value,Direct,46-55,Medium,195.26,0.52,FALSE,TRUE,FALSE,16:33.6,13,Clothing
675,Kimberly,Gray,kimberly.gray@yahoo.com,-5836,58:10.4,Low_Value,Email,26-35,High,92.66,0.84,FALSE,TRUE,FALSE,18:28.2,42,Home
676,Michelle,Guerra,michelleguerra@hotmail.com,-10719,56:52.9,New_Customer,Direct,36-45,Low,129.52,0.72,FALSE,FALSE,TRUE,18:06.8,34,Sports
677,Dorothy,Lozano,dorothy.lozano@outlook.com,-2462,45:48.2,Medium_Value,SMS,55+,Low,176.22,0.59,FALSE,TRUE,TRUE,17:36.2,5,Clothing
678,Jason,Ortiz,jason.ortiz@outlook.com,-5868,25:01.4,High_Value,Social,18-25,Medium,239.62,0.39,TRUE,FALSE,TRUE,18:19.9,37,Clothing
679,Kathryn,Jones,kathryn521@yahoo.com,-2771,10:53.2,Medium_Value,SMS,46-55,Low,75.64,0.65,FALSE,TRUE,FALSE,16:55.2,32,Books
680,Melissa,Perry,melissaperry@gmail.com,-6918,07:48.4,Low_Value,Push,18-25,Low,79.84,0.7,TRUE,TRUE,TRUE,15:28.8,26,Clothing
681,Jacqueline,Yates,jacqueline.yates@gmail.com,-10679,22:33.7,Medium_Value,Email,26-35,High,141.69,0.47,FALSE,FALSE,TRUE,16:21.2,29,Sports
682,Christopher,Foster,christopher.foster@gmail.com,-9011,44:56.0,New_Customer,Direct,55+,Low,144.64,0.61,TRUE,FALSE,TRUE,13:53.2,24,Books
683,Monica,Adams,monicaadams@outlook.com,-4298,59:28.1,New_Customer,Push,46-55,Premium,78.51,0.68,FALSE,TRUE,FALSE,17:16.6,27,Books
684,Miguel,Lewis,miguel.lewis@hotmail.com,-3666,30:29.6,Low_Value,Push,18-25,,77.27,0.71,FALSE,FALSE,TRUE,17:26.4,50,Books
685,Ryan,Massey,ryanmassey@outlook.com,-9384,53:19.3,High_Value,Email,46-55,Premium,313.38,0.36,TRUE,TRUE,FALSE,15:02.5,15,Books
686,Mark,Livingston,mark.livingston@outlook.com,-8143,14:35.0,Medium_Value,Social,18-25,Medium,163.49,0.68,FALSE,FALSE,FALSE,,35,Home
687,Richard,Roberson,richardroberson@yahoo.com,-7859,14:24.0,Medium_Value,SMS,18-25,Low,196.93,0.61,TRUE,FALSE,TRUE,14:56.7,2,Sports
688,Daniel,Lara,daniellara@yahoo.com,-5180,25:54.7,New_Customer,Email,55+,Premium,49.5,0.63,FALSE,FALSE,TRUE,15:30.8,10,Beauty
689,Paul,Lee,paullee@outlook.com,-7807,21:00.6,Low_Value,SMS,26-35,High,48.05,0.73,TRUE,TRUE,TRUE,,46,Sports
690,Daniel,Miller,daniel.miller@gmail.com,-10541,04:14.7,New_Customer,Direct,55+,Medium,80.88,0.75,TRUE,FALSE,TRUE,15:21.5,32,Electronics
691,Jennifer,Jackson,jennifer273@outlook.com,-4691,10:41.2,High_Value,Email,26-35,,159.5,0.3,FALSE,FALSE,TRUE,14:02.3,24,Electronics
692,Tommy,Brown,tommy857@gmail.com,-10914,06:02.7,High_Value,Email,26-35,High,187.66,0.23,TRUE,TRUE,FALSE,,15,Sports
693,Whitney,Walker,whitneywalker@gmail.com,-8526,48:34.7,Medium_Value,Email,36-45,Medium,128.63,0.49,FALSE,FALSE,TRUE,13:28.9,3,Beauty
694,Peter,Valdez,petervaldez@outlook.com,-6966,46:25.6,New_Customer,Social,18-25,Premium,75.92,0.64,TRUE,FALSE,FALSE,,20,Books
695,Evan,Nelson,evan.nelson@outlook.com,-9268,42:15.9,Medium_Value,SMS,36-45,,179.55,0.54,TRUE,FALSE,FALSE,15:58.5,44,Sports
696,Erica,Walters,erica326@gmail.com,-6915,23:01.1,Low_Value,Push,55+,Medium,32.97,0.79,FALSE,TRUE,TRUE,,16,Sports
697,Amanda,Hudson,amanda407@outlook.com,-7277,27:42.1,Low_Value,Social,26-35,Premium,64.66,0.82,TRUE,TRUE,TRUE,15:20.5,13,Clothing
698,Daniel,Rice,daniel35@gmail.com,-7321,24:57.6,Low_Value,Direct,55+,Low,96.97,0.65,TRUE,TRUE,TRUE,18:21.9,3,Electronics
